16,3,58.05
16,4,86.95
16,5,70.18
16,6,36.62
16,7,12.65
16,8,78.77
16,9,86.83
16,10,90.48
16,11,92.57
16,12,10.05
16,13,26.31
16,14,28.16
16,15,88.12
16,16,0.00
16,17,49.09
16,18,71.57
16,19,48.26
16,20,56.64
16,21,38.33
16,22,83.49
16,23,62.29
16,24,29.15
16,25,91.42
16,26,8.94
16,27,35.85
16,28,74.30
16,29,70.60
16,30,9.49
16,31,47.07
17,0,74.55
17,1,42.30
17,2,41.11
17,3,42.43
17,4,78.16
17,5,106.83
17,6,43.28
17,7,37.66
17,8,80.08
17,9,96.38
17,10,118.93
17,11,86.37
17,12,50.49
17,13,24.04
17,14,64.41
17,15,109.86
17,16,49.09
17,17,0.00
17,18,78.00
17,19,2.24
17,20,99.81
17,21,13.89
17,22,94.85
17,23,49.50
17,24,67.08
17,25,125.50
17,26,54.13
17,27,75.13
17,28,69.23
17,29,98.31
17,30,58.31
17,31,7.62
18,0,76.84
18,1,77.93
18,2,41.11
18,3,38.42
18,4,25.71
18,5,57.87
18,6,39.05
18,7,65.38
18,8,9.43
18,9,18.38
18,10,52.50
18,11,26.08
18,12,81.49
18,13,65.38
18,14,49.93
18,15,37.59
18,16,71.57
18,17,78.00
18,18,0.00
18,19,79.48
18,20,68.43
18,21,81.02
18,22,17.20
18,23,32.53
18,24,51.61
18,25,65.76
18,26,65.19
18,27,53.04
18,28,17.46
18,29,38.01
18,30,71.69
18,31,83.49
19,0,73.82
19,1,41.11
19,2,43.05
19,3,44.28
19,4,80.10
19,5,107.20
19,6,44.20
19,7,37.11
19,8,81.74
19,9,97.86
19,10,119.75
19,11,88.28
19,12,49.25
19,13,23.77
19,14,64.50
19,15,110.94
19,16,48.26
19,17,2.24
19,18,79.48
19,19,0.00
19,20,99.74
19,21,12.08
19,22,96.25
19,23,51.35
19,24,67.12
19,25,126.06
19,26,53.60
19,27,75.18
19,28,71.02
19,29,99.09
19,30,57.56
19,31,5.39
20,0,36.24
20,1,67.21
20,2,88.00
20,3,85.01
20,4,93.62
20,5,21.38
20,6,63.51
20,7,63.81
20,8,77.83
20,9,72.25
20,10,48.27
20,11,94.41
20,12,63.13
20,13,76.03
20,14,35.74
20,15,56.44
20,16,56.64
20,17,99.81
20,18,68.43
20,19,99.74
20,20,0.00
20,21,92.44
20,22,68.01
20,23,84.38
20,24,32.89
20,25,41.19
20,26,48.41
20,27,25.00
20,28,82.54
20,29,37.80
20,30,48.10
20,31,100.24
21,0,64.03
21,1,30.07
21,2,48.84
21,3,49.37
21,4,85.29
21,5,101.91
21,6,43.08
21,7,28.65
21,8,84.59
21,9,99.20
21,10,116.83
21,11,93.09
21,12,38.00
21,13,17.80
21,14,58.26
21,15,109.59
21,16,38.33
21,17,13.89
21,18,81.02
21,19,12.08
21,20,92.44
21,21,0.00
21,22,97.12
21,23,56.22
21,24,60.61
21,25,121.70
21,26,44.78
21,27,68.60
21,28,75.01
21,29,96.02
21,30,47.80
21,31,9.00
22,0,84.17
22,1,91.02
22,2,58.26
22,3,55.61
22,4,35.90
22,5,52.77
22,6,54.34
22,7,79.06
22,8,20.12
22,9,4.24
22,10,40.05
22,11,32.00
22,12,93.54
22,13,80.81
22,14,58.52
22,15,23.35
22,16,83.49
22,17,94.85
22,18,17.20
22,19,96.25
22,20,68.01
22,21,97.12
22,22,0.00
22,23,49.58
22,24,59.46
22,25,55.15
22,26,76.12
22,27,58.59
22,28,32.45
22,29,31.76
22,30,82.00
22,31,100.09
23,0,78.03
23,1,64.35
23,2,8.94
23,3,7.07
23,4,29.07
23,5,81.05
23,6,26.40
23,7,51.61
23,8,31.76
23,9,50.00
23,10,82.76
23,11,37.01
23,12,70.60
23,13,44.94
23,14,53.49
23,15,69.40
23,16,62.29
23,17,49.50
23,18,32.53
23,19,51.35
23,20,84.38
23,21,56.22
23,22,49.58
23,23,0.00
23,24,56.30
23,25,93.98
23,26,59.67
23,27,61.85
23,28,19.92
23,29,64.85
23,30,66.71
23,31,56.14
24,0,25.24
24,1,39.36
24,2,58.05
24,3,55.32
24,4,73.00
24,5,41.87
24,6,32.14
24,7,32.53
24,8,60.44
24,9,63.32
24,10,61.35
24,11,76.42
24,12,38.33
24,13,43.57
24,14,3.00
24,15,60.07
24,16,29.15
24,17,67.08
24,18,51.61
24,19,67.12
24,20,32.89
24,21,60.61
24,22,59.46
24,23,56.30
24,24,0.00
24,25,62.68
24,26,20.25
24,27,8.06
24,28,60.44
24,29,41.77
24,30,24.08
24,31,67.96
25,0,75.96
25,1,101.87
25,2,100.72
25,3,97.58
25,4,90.09
25,5,21.54
25,6,83.01
25,7,94.81
25,8,73.17
25,9,58.42
25,10,16.16
25,11,87.09
25,12,99.73
25,13,103.97
25,14,64.40
25,15,32.98
25,16,91.42
25,17,125.50
25,18,65.76
25,19,126.06
25,20,41.19
25,21,121.70
25,22,55.15
25,23,93.98
25,24,62.68
25,25,0.00
25,26,82.49
25,27,55.57
25,28,83.19
25,29,29.15
25,30,84.53
25,31,128.00
26,0,21.10
26,1,19.42
26,2,58.31
26,3,56.30
26,4,82.42
26,5,61.29
26,6,33.30
26,7,16.49
26,8,72.92
26,9,79.62
26,10,81.60
26,11,87.46
26,12,18.25
26,13,30.27
26,14,19.42
26,15,79.63
26,16,8.94
26,17,54.13
26,18,65.19
26,19,53.60
26,20,48.41
26,21,44.78
26,22,76.12
26,23,59.67
26,24,20.25
26,25,82.49
26,26,0.00
26,27,26.93
26,28,69.63
26,29,61.85
26,30,7.07
26,31,53.14
27,0,25.96
27,1,46.32
27,2,64.38
27,3,61.52
27,4,76.03
27,5,34.41
27,6,39.01
27,7,40.36
27,8,62.24
27,9,62.65
27,10,55.54
27,11,78.64
27,12,44.38
27,13,51.62
27,14,10.77
27,15,56.14
27,16,35.85
27,17,75.13
27,18,53.04
27,19,75.18
27,20,25.00
27,21,68.60
27,22,58.59
27,23,61.85
27,24,8.06
27,25,55.57
27,26,26.93
27,27,0.00
27,28,63.81
27,29,37.01
27,30,29.41
27,31,76.01
28,0,84.86
28,1,78.55
28,2,28.79
28,3,26.93
28,4,12.81
28,5,74.24
28,6,38.08
28,7,65.55
28,8,12.73
28,9,31.89
28,10,69.92
28,11,18.68
28,12,83.63
28,13,61.81
28,14,58.14
28,15,54.63
28,16,74.30
28,17,69.23
28,18,17.46
28,19,71.02
28,20,82.54
28,21,75.01
28,22,32.45
28,23,19.92
28,24,60.44
28,25,83.19
28,26,69.63
28,27,63.81
28,28,0.00
28,29,55.08
28,30,76.61
28,31,75.66
29,0,62.29
29,1,80.32
29,2,71.59
29,3,68.45
29,4,63.39
29,5,21.02
29,6,55.17
29,7,71.11
29,8,46.39
29,9,35.85
29,10,20.81
29,11,61.85
29,12,80.05
29,13,78.24
29,14,42.45
29,15,19.65
29,16,70.60
29,17,98.31
29,18,38.01
29,19,99.09
29,20,37.80
29,21,96.02
29,22,31.76
29,23,64.85
29,24,41.77
29,25,29.15
29,26,61.85
29,27,37.01
29,28,55.08
29,29,0.00
29,30,65.76
29,31,101.53
30,0,16.28
30,1,19.42
30,2,65.19
30,3,63.25
30,4,89.40
30,5,63.06
30,6,40.36
30,7,21.02
30,8,79.61
30,9,85.62
30,10,84.90
30,11,94.34
30,12,15.26
30,13,35.01
30,14,24.02
30,15,84.15
30,16,9.49
30,17,58.31
30,18,71.69
30,19,57.56
30,20,48.10
30,21,47.80
30,22,82.00
30,23,66.71
30,24,24.08
30,25,84.53
30,26,7.07
30,27,29.41
30,28,76.61
30,29,65.76
30,30,0.00
30,31,56.52
31,0,72.78
31,1,39.05
31,2,48.00
31,3,49.09
31,4,85.02
31,5,108.71
31,6,47.17
31,7,36.77
31,8,86.12
31,9,101.84
31,10,122.29
31,11,93.13
31,12,47.00
31,13,24.41
31,14,65.46
31,15,114.06
31,16,47.07
31,17,7.62
31,18,83.49
31,19,5.39
31,20,100.24
31,21,9.00
31,22,100.09
31,23,56.14
31,24,67.96
31,25,128.00
31,26,53.14
31,27,76.01
31,28,75.66
31,29,101.53
31,30,56.52
31,31,0.00
